Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
17453,2,0,1,1.0013547198921082,1,0,1,1.0857049876585956,2018,6,20,1,0,0,0,3.309750919646873,0,0
17460,2,0,2,1.0,1,0,1,1.0864784462893158,2018,5,29,1,0,0,0,3.080070288241023,0,0
17461,2,0,1,1.0021480308461783,0,0,1,1.077673508153682,2018,9,1,2,0,0,0,3.3014453311770846,0,0
17463,2,0,1,1.0,0,0,1,1.0283918194160655,2018,4,16,2,0,0,0,3.19343686757474,0,0
17471,2,0,0,1.0,1,0,1,1.0575897342418854,2018,8,11,2,0,0,0,3.4143250484737493,1,0
17473,2,0,0,1.0013547198921082,2,0,1,1.0956530803158373,2018,9,13,1,0,0,0,3.2747221706220526,1,0
17492,2,0,2,1.0013547198921082,1,0,1,1.087056921753871,2018,9,17,2,0,0,0,3.308716137303865,2,0
17494,2,0,0,1.0021480308461783,1,0,1,1.0934398555453038,2018,11,3,1,0,0,0,3.0714786556407327,0,0
17499,2,0,0,1.0021480308461783,1,0,1,1.0939929561997757,2018,10,12,1,0,0,0,2.942830956382712,0,0
17501,2,0,2,0.0,2,0,1,1.069788271482082,2018,10,30,1,0,0,0,3.2010858729436795,0,0
17502,2,0,0,1.0021480308461783,0,0,1,1.0528465026159506,2018,3,22,2,0,0,0,3.370136004911456,0,0
17510,2,0,2,1.0013547198921082,0,0,1,1.0808648035347317,2018,9,16,2,0,0,0,3.3014453311770846,0,0
17517,2,0,0,1.0021480308461783,1,0,1,1.0907062677380963,2018,5,5,1,0,0,0,3.080070288241023,0,0
17527,2,0,2,1.0021480308461783,1,0,1,1.0910966359825327,2018,10,9,2,0,0,0,3.164646704901421,0,0
17528,2,0,2,1.0027112750502023,1,0,1,1.0872990230833344,2018,12,29,2,0,0,0,3.066288867480448,0,0
17534,2,0,2,1.0,1,0,1,1.0686356465424482,2018,3,12,2,0,0,0,2.974681280784813,0,0
17537,2,0,2,1.003505660718403,1,0,1,1.0836538149077677,2018,7,22,1,0,0,0,3.002312140444423,2,0
17540,2,0,0,1.0013547198921082,2,0,1,1.0943165526350405,2018,8,18,1,0,0,0,3.2747221706220526,1,0
17548,2,0,2,1.0021480308461783,1,0,1,1.0806302625402815,2018,6,2,2,0,0,0,3.164646704901421,0,0
17552,2,0,0,1.0013547198921082,1,0,1,1.0872186994362991,2018,5,20,1,0,0,0,3.1622776601683795,0,0
17570,2,0,1,1.0,2,0,1,1.0898980859701808,2018,6,6,1,0,0,0,3.2747221706220526,1,0
17572,2,0,0,1.0,1,0,1,1.0754273639847725,2018,4,6,1,0,0,0,2.942830956382712,0,0
17577,2,0,1,1.0,0,0,1,1.062004920742705,2018,4,18,2,0,0,0,3.040825710962972,0,0
17578,2,0,0,1.0027112750502023,1,0,1,1.079783148543319,2018,10,5,2,0,0,0,3.3014453311770846,0,0
17584,2,0,0,1.0021480308461783,1,0,1,1.0814375019850044,2018,6,16,1,0,0,0,3.130169160146574,0,0
17585,2,0,0,1.0021480308461783,1,0,1,1.0857049876585956,2018,9,1,2,0,0,0,3.230404971293174,0,0
17590,2,0,1,1.0021480308461783,1,0,1,1.0835545107226177,2018,7,7,2,0,0,0,3.088166274990839,0,0
17595,2,0,2,1.0,0,0,1,1.0660648233426482,2018,9,25,2,0,0,0,3.344370064658567,1,0
17603,2,0,1,1.0,2,0,1,1.0898980859701808,2018,6,6,1,0,0,0,3.245867180408456,1,0
17605,2,0,1,1.0013547198921082,1,0,1,1.0733900027423666,2018,10,31,2,0,0,0,3.082633811298981,2,0
17607,2,0,2,1.0013547198921082,1,0,1,1.0691061313833872,2018,5,14,2,0,0,0,3.308716137303865,1,0
17616,2,0,1,1.0021480308461783,1,0,1,1.062354334838702,2018,3,21,2,0,0,0,3.4305396508333525,1,0
17617,2,0,1,1.0013547198921082,1,0,1,1.0857049876585956,2018,6,20,1,0,0,0,3.309750919646873,0,0
17618,2,0,0,1.0021480308461783,0,0,1,1.0865622829075336,2018,12,1,2,0,0,0,2.8663283766131005,0,0
17624,2,0,2,1.0,0,0,1,1.084802801970588,2018,10,29,2,0,0,0,2.991631717659408,2,0
17629,2,0,0,1.0021480308461783,1,0,1,1.0934398555453038,2018,11,3,1,0,0,0,3.0714786556407327,0,0
17637,2,0,1,1.0013547198921082,0,0,1,1.064311249351468,2018,11,11,2,0,0,0,2.983192616059981,0,0
17643,2,0,2,1.0013547198921082,1,0,1,1.0571243174574456,2018,3,25,1,0,0,0,2.8173132472612576,0,0
17651,2,0,1,1.0,2,0,1,1.0932704292898785,2018,7,30,1,0,0,0,3.2747221706220526,1,0
17662,2,0,1,1.0021480308461783,1,0,1,1.084045396512956,2018,9,8,2,0,0,0,3.048443557684996,0,0
17665,2,0,0,1.0027112750502023,0,0,1,1.071684288720003,2018,7,13,2,0,0,0,3.117869632876235,0,0
17671,2,0,0,1.0013547198921082,2,0,1,1.0943165526350405,2018,8,18,1,0,0,0,3.2747221706220526,1,0
17689,2,0,1,1.0021480308461783,0,0,1,1.0470815929167574,2018,9,22,2,0,0,0,3.448967563397823,0,0
17696,2,0,1,1.0,0,0,1,1.0442737824274138,2018,3,5,2,0,0,0,3.027400104035091,0,0
17703,2,0,0,1.0013547198921082,1,0,1,1.087056921753871,2018,8,19,2,0,0,0,3.168583329882442,0,0
17713,2,0,2,1.0,1,0,1,1.0283918194160655,2018,9,18,2,0,0,0,3.5694368029913965,0,0
17718,2,0,0,1.0013547198921082,1,0,1,1.086811375124851,2018,8,4,2,0,0,0,3.2033699171173224,0,0
17746,2,0,0,1.0013547198921082,2,0,1,1.0956530803158373,2018,9,13,1,0,0,0,3.2747221706220526,1,0
17753,2,0,0,1.0013547198921082,1,0,1,1.0875377751956228,2018,9,28,2,0,0,0,3.144016042056018,0,0
17757,2,0,0,1.0021480308461783,1,0,1,1.0646164367659958,2018,4,6,2,0,0,0,3.298175157182364,1,0
17758,2,0,0,1.0013547198921082,1,0,1,1.0872186994362991,2018,5,20,1,0,0,0,3.1622776601683795,0,0
17761,2,0,2,1.0027112750502023,1,0,1,1.0768101444167362,2018,5,12,2,0,0,0,3.276500461894053,0,0
17765,2,0,1,1.0013547198921082,1,0,1,1.0855282906447077,2018,6,3,1,0,0,0,3.389561224270194,0,0
17772,2,0,2,0.0,1,0,1,1.0809808824755474,2018,4,24,1,0,0,0,3.1219856413521447,0,0
17782,2,0,1,1.0,1,0,1,1.0917283126207735,2018,6,4,1,0,0,0,2.815074617565861,0,0
17786,2,0,0,1.0013547198921082,1,0,1,1.094155508072848,2018,9,15,1,0,0,0,3.309750919646873,0,0
17793,2,0,0,1.0021480308461783,0,0,1,1.070009694209845,2018,3,31,2,0,0,0,2.991631717659408,0,0
17808,2,0,2,1.0021480308461783,0,0,1,1.0722720563440749,2018,4,30,2,0,0,0,3.235952656112176,0,0
17826,2,0,0,1.0013547198921082,1,0,1,1.0897596415005024,2018,6,17,1,0,0,0,2.942830956382712,0,0
17828,2,0,2,1.0031483791904372,0,0,1,1.0905077326652577,2018,10,18,2,0,0,0,3.019984604658819,1,0
17837,2,0,0,1.0,0,0,1,1.0509106679604967,2018,2,20,2,0,0,0,2.981307501301332,0,0
17844,2,0,1,1.0021480308461783,1,0,1,1.0857926613698703,2018,9,12,1,0,0,0,3.1732879951462465,1,0
17853,2,0,0,1.0021480308461783,1,0,1,1.0873789746278193,2018,6,7,1,0,0,0,3.3766483753851806,0,0
17860,2,0,0,1.0021480308461783,1,0,1,1.076055790884512,2018,9,1,2,0,0,0,3.3740479511420944,0,0
17863,2,0,1,1.0021480308461783,1,0,1,1.0901036972869087,2018,9,26,1,0,0,0,3.1219856413521447,0,0
17865,2,0,1,1.0013547198921082,1,0,1,1.0934959654022929,2018,11,4,1,0,0,0,3.0714786556407327,0,0
17866,2,0,1,1.0021480308461783,0,0,1,1.083454629849435,2018,8,22,2,0,0,0,2.814289833948602,0,0
17885,2,0,2,1.0021480308461783,1,0,1,1.0917902318852155,2018,5,13,1,0,0,0,2.794682392671241,0,0
17888,2,0,0,1.0,1,0,1,1.0754273639847725,2018,4,6,1,0,0,0,2.942830956382712,0,0
17896,2,0,2,1.0031483791904372,1,0,1,1.0852598003636114,2018,7,28,2,0,0,0,3.088166274990839,0,0
17897,2,0,1,1.0027112750502023,0,0,1,1.0782257859218898,2018,12,7,2,0,0,0,2.940867104133721,0,0
17899,2,0,0,1.0027112750502023,0,0,1,1.085879891339961,2018,8,24,2,0,0,0,3.073633324559973,1,0
17903,2,0,0,1.0013547198921082,1,0,1,1.0897596415005024,2018,6,17,1,0,0,0,2.942830956382712,0,0
17909,2,0,0,1.0013547198921082,2,0,1,1.0927519925212432,2018,7,21,1,0,0,0,3.2747221706220526,0,0
17920,2,0,0,1.0013547198921082,1,0,1,1.0895498747130938,2018,8,19,2,0,0,0,3.1326117442603185,1,0
17921,2,0,1,1.0013547198921082,1,0,1,1.0934959654022929,2018,11,4,1,0,0,0,3.0714786556407327,0,0
17926,2,0,0,1.0027112750502023,1,0,1,1.0919746732846294,2018,12,21,2,0,0,0,2.932476527612365,0,0
17930,2,0,1,1.0013547198921082,1,0,1,1.0833541654969885,2018,4,22,1,0,0,0,3.036370276710811,0,0
17932,2,0,1,1.0021480308461783,1,0,1,1.0766619143791505,2018,7,18,2,0,0,0,3.2203465047205966,0,0
17940,2,0,0,1.0013547198921082,2,0,1,1.0926934202775798,2018,8,19,1,0,0,0,3.2747221706220526,0,0
17941,2,0,1,1.0013547198921082,1,0,1,1.0755866523524773,2018,11,4,2,0,0,0,3.080070288241023,2,0
17959,2,0,1,1.0013547198921082,1,0,1,1.0912248274617382,2018,9,30,1,0,0,0,3.1219856413521447,0,0
17971,2,0,0,1.0021480308461783,1,0,1,1.0994997207131378,2018,9,8,1,0,0,0,2.892507608519078,0,0
17973,2,0,1,1.0,1,0,1,1.0917283126207735,2018,6,4,1,0,0,0,2.815074617565861,0,0
17975,2,0,2,1.0031483791904372,1,0,1,1.0626966554348731,2018,11,14,1,0,0,0,2.990697562442441,0,0
17985,2,0,0,1.0021480308461783,1,0,1,1.0652107597484857,2018,6,8,2,0,0,0,3.295174751437671,0,0
17992,2,0,1,0.0,1,0,1,1.070867605488775,2018,4,25,2,0,0,0,3.1326117442603185,0,0
17995,2,0,1,1.0031483791904372,1,0,1,1.0821004355646078,2018,8,29,2,0,0,0,3.250244624177603,0,0
18001,2,0,2,1.0013547198921082,0,0,1,1.067653612797456,2018,10,16,2,0,0,0,3.2237097954706257,1,0
18005,2,0,0,1.0027112750502023,1,0,1,1.0479211209260682,2018,11,1,2,0,0,0,3.1779718278112656,1,0
18008,2,0,2,1.003505660718403,1,0,1,1.085879891339961,2018,9,3,2,0,0,0,3.2328494716962464,0,0
18009,2,0,0,1.0031483791904372,1,0,1,1.0886843939206197,2018,9,6,1,0,0,0,3.4212132220485216,1,0
18011,2,0,0,1.0013547198921082,1,0,1,1.0909674885773355,2018,10,21,1,0,0,0,3.238531840464366,0,0
18012,2,0,1,1.0013547198921082,1,0,1,1.0952526772379043,2018,10,7,1,0,0,0,2.990697562442441,0,0
18016,2,0,1,1.0013547198921082,0,0,1,1.084045396512956,2018,7,15,2,0,0,0,2.8484327062119035,0,0
18017,2,0,1,1.0013547198921082,1,0,1,1.091603806358766,2018,9,30,2,0,0,0,3.2101928948881877,0,0
18028,2,0,2,1.0027112750502023,1,0,1,1.0901716949879758,2018,9,22,2,0,0,0,3.229663116847365,0,0
18031,2,0,0,1.0027112750502023,1,0,1,1.0883105816626093,2018,9,14,2,0,0,0,3.308716137303865,2,0
18046,2,0,2,1.0021480308461783,0,0,1,1.0788919786704845,2018,8,11,2,0,0,0,3.1895916626878598,0,0
18047,2,0,1,1.0013547198921082,1,0,1,1.0861389635054035,2018,9,9,1,0,0,0,3.080070288241023,0,0
18055,2,0,1,1.0013547198921082,1,0,1,1.09889419552933,2018,9,26,1,0,0,0,2.942830956382712,0,0
18069,2,0,0,1.0027112750502023,0,0,1,1.073746920612822,2018,6,29,2,0,0,0,3.1895916626878598,0,0
18077,2,0,0,1.0013547198921082,1,0,1,1.094155508072848,2018,9,15,1,0,0,0,3.309750919646873,0,0
18078,2,0,0,1.0,1,0,1,1.0754273639847725,2018,4,6,1,0,0,0,2.942830956382712,0,0
18089,2,0,0,1.0013547198921082,2,0,1,1.097123035186632,2018,10,14,1,0,0,0,3.2747221706220526,1,0
18092,2,0,0,1.0021480308461783,1,0,1,1.0919746732846294,2018,10,12,1,0,0,0,3.238531840464366,0,0
18098,2,0,0,1.0027112750502023,0,0,1,1.0835545107226177,2018,8,16,2,0,0,0,3.1271487427780675,0,0
18104,2,0,1,0.0,1,0,1,1.0906403420451125,2018,10,16,1,0,0,0,3.238531840464366,0,0
18116,2,0,0,1.0013547198921082,2,0,1,1.097123035186632,2018,10,14,1,0,0,0,3.2747221706220526,1,0
18118,2,0,1,1.0,1,0,1,1.0852598003636114,2018,8,13,2,0,0,0,3.2033699171173224,0,0
18119,2,0,0,1.0021480308461783,1,0,1,1.0939929561997757,2018,10,12,1,0,0,0,2.942830956382712,0,0
18121,2,0,1,1.0,1,0,1,1.084141915083845,2018,8,27,2,0,0,0,3.1326117442603185,0,0
18136,2,0,1,1.0013547198921082,1,0,1,1.0934959654022929,2018,11,4,1,0,0,0,3.0714786556407327,0,0
18140,2,0,2,1.0,0,0,1,1.0710754830729146,2018,7,3,2,0,0,0,3.1895916626878598,1,0
18141,2,0,1,1.0021480308461783,0,0,1,1.0668778437946291,2018,11,17,2,0,0,0,2.940867104133721,1,0
18157,2,0,2,1.0013547198921082,1,0,1,1.058483563901498,2018,8,21,2,0,0,0,3.4143250484737493,0,0
18159,2,0,0,1.0027112750502023,1,0,1,1.0903740995151805,2018,10,12,2,0,0,0,3.099394774277433,1,0
18163,2,0,1,1.0013547198921082,1,0,1,1.0920357201518764,2018,9,19,1,0,0,0,3.238531840464366,0,0
18181,2,0,2,1.0,0,0,1,1.0646164367659958,2018,11,13,2,0,0,0,2.9056407843507035,0,0
18190,2,0,1,1.0,0,0,1,1.0742686633020888,2018,11,26,2,0,0,0,2.983192616059981,2,0
18196,2,0,0,1.0013547198921082,1,0,1,1.0909674885773355,2018,10,21,1,0,0,0,3.238531840464366,0,0
18197,2,0,0,1.0027112750502023,0,0,1,1.0442737824274138,2018,2,17,2,0,0,0,2.981307501301332,0,0
18208,2,0,0,1.0027112750502023,1,0,1,1.084045396512956,2018,8,31,2,0,0,0,3.2577182516609358,0,0
18212,2,0,2,1.0,1,0,1,1.0902394265359836,2018,10,15,2,0,0,0,3.2109483233190788,0,0
18243,2,0,1,1.0013547198921082,1,0,1,1.0926346495636363,2018,6,17,1,0,0,0,2.9129506302439405,0,0
18250,2,0,1,1.0027112750502023,1,0,1,1.0668778437946291,2018,4,25,1,0,0,0,3.0626402752347217,0,0
18269,2,0,2,1.0031483791904372,1,0,1,1.0891945081452032,2018,12,28,2,0,0,0,3.126576326891757,0,0
18270,2,0,2,1.0031483791904372,1,0,1,1.08433334325521,2018,8,18,1,0,0,0,2.9154759474226504,0,0
18287,2,0,1,1.0013547198921082,1,0,1,1.0857049876585956,2018,6,20,1,0,0,0,3.309750919646873,0,0
18289,2,0,2,1.0013547198921082,1,0,1,1.0819917086956026,2018,11,25,2,0,0,0,3.036370276710811,1,0
18290,2,0,1,1.0013547198921082,0,0,1,1.084987059037427,2018,12,16,2,0,0,0,2.983192616059981,0,0
18291,2,0,1,0.0,1,0,1,1.0923975545852067,2018,10,16,1,0,0,0,3.080070288241023,0,0
18292,2,0,0,1.0027112750502023,0,0,1,1.085078453527264,2018,8,16,2,0,0,0,3.073633324559973,0,0
18293,2,0,1,1.0013547198921082,0,0,1,1.0571243174574456,2018,3,14,2,0,0,0,2.9038046755133373,0,0
18298,2,0,0,1.0013547198921082,2,0,1,1.0956530803158373,2018,9,13,1,0,0,0,3.2747221706220526,1,0
18309,2,0,2,1.0,1,0,1,1.0885358381026626,2018,10,30,2,0,0,0,3.1079241485008287,0,0
18314,2,0,2,1.0031483791904372,1,0,1,1.0875377751956228,2018,11,6,2,0,0,0,3.647946912020288,0,0
18328,2,0,1,1.0027112750502023,0,0,1,1.0812107108066829,2018,8,22,2,0,0,0,3.0877417555946,0,0
18343,2,0,1,1.0021480308461783,1,0,1,1.0926346495636363,2018,12,1,2,0,0,0,2.932476527612365,0,0
18350,2,0,2,1.0013547198921082,0,0,1,1.073746920612822,2018,5,21,2,0,0,0,3.235952656112176,0,0
18362,2,0,1,0.0,0,0,1,1.0626966554348731,2018,7,11,2,0,0,0,3.106674229024866,0,0
18364,2,0,0,1.0013547198921082,2,0,1,1.0927519925212432,2018,7,21,1,0,0,0,3.2747221706220526,0,0
18365,2,0,2,0.0,0,0,1,1.0461973915784448,2018,4,10,2,0,0,0,3.208680436096278,0,0
18368,2,0,0,1.0021480308461783,1,0,1,1.085966682073163,2018,8,4,2,0,0,0,3.2033699171173224,0,0
18371,2,0,2,1.0021480308461783,1,0,1,1.0652107597484857,2018,5,13,2,0,0,0,3.308716137303865,0,0
18379,2,0,1,1.0013547198921082,2,0,1,1.0826339809895424,2018,3,25,1,0,0,0,3.3766483753851806,0,0
18386,2,0,1,1.0013547198921082,1,0,1,1.091603806358766,2018,5,13,1,0,0,0,3.1219856413521447,0,0
18392,2,0,1,1.0013547198921082,1,0,1,1.0683954185831237,2018,6,27,2,0,0,0,3.252426729887441,0,0
18394,2,0,0,1.0013547198921082,1,0,1,1.0897596415005024,2018,6,17,1,0,0,0,2.942830956382712,0,0
18410,2,0,0,1.0013547198921082,1,0,1,1.0936632148393106,2018,11,25,1,0,0,0,2.68534961428265,0,0
18411,2,0,1,1.0027112750502023,1,0,1,1.0917283126207735,2018,10,5,1,0,0,0,3.080070288241023,0,0
18413,2,0,0,1.0013547198921082,0,0,1,1.0609109894393065,2018,6,22,2,0,0,0,3.072341067253335,0,0
18446,2,0,0,1.0013547198921082,2,0,1,1.0927519925212432,2018,7,21,1,0,0,0,3.2747221706220526,0,0
18448,2,0,1,1.0021480308461783,1,0,1,1.0806302625402815,2018,9,22,2,0,0,0,3.3740479511420944,0,0
18451,2,0,0,1.0013547198921082,1,0,1,1.0872186994362991,2018,5,20,1,0,0,0,3.1622776601683795,0,0
18453,2,0,0,1.0021480308461783,1,0,1,1.0919746732846294,2018,10,12,1,0,0,0,3.238531840464366,0,0
18473,2,0,0,1.0013547198921082,1,0,1,1.094155508072848,2018,9,15,1,0,0,0,3.309750919646873,0,0
18476,2,0,0,1.0027112750502023,1,0,1,1.0817721678796457,2018,10,19,1,0,0,0,3.078014851468656,0,0
18484,2,0,2,1.0013547198921082,0,0,1,1.0718824758295054,2018,7,17,2,0,0,0,3.117869632876235,0,0
18487,2,0,0,1.0,1,0,1,1.0906403420451125,2018,9,29,2,0,0,0,3.2101928948881877,1,0
18490,2,0,1,1.0013547198921082,0,0,1,1.063683817871346,2018,10,17,2,0,0,0,3.2237097954706257,0,0
18496,2,0,2,0.0,2,0,1,1.097527539836968,2018,10,23,1,0,0,0,3.2747221706220526,1,0
18501,2,0,0,1.0021480308461783,0,0,1,1.082208478509708,2018,6,30,2,0,0,0,3.040825710962972,0,0
18516,2,0,2,1.0027112750502023,1,0,1,1.0825285891684415,2018,4,27,1,0,0,0,3.080070288241023,0,0
18524,2,0,0,1.0027112750502023,0,0,1,1.0652107597484857,2018,3,30,2,0,0,0,2.9599456828671373,0,0
18529,2,0,0,1.0,1,0,1,1.082208478509708,2018,5,19,2,0,0,0,3.0295602196469065,0,0
18543,2,0,0,1.0021480308461783,0,0,1,1.0746078283213176,2018,4,27,2,0,0,0,3.092824475274097,0,0
18548,2,0,1,1.0013547198921082,1,0,1,1.0952526772379043,2018,10,7,1,0,0,0,2.990697562442441,0,0
18554,2,0,0,1.0013547198921082,2,0,1,1.0927519925212432,2018,7,21,1,0,0,0,3.2747221706220526,0,0
18562,2,0,1,1.0013547198921082,1,0,1,1.0833541654969885,2018,4,22,1,0,0,0,3.036370276710811,0,0
18563,2,0,2,1.0021480308461783,1,0,1,1.0869754605522537,2018,10,22,2,0,0,0,3.1326117442603185,0,0
18569,2,0,2,1.0,0,0,1,1.0860530380053603,2018,10,30,2,0,0,0,3.013793467093005,0,0
18584,2,0,2,1.0013547198921082,1,0,1,1.0812107108066829,2018,8,26,2,0,0,0,3.1326117442603185,0,0
18587,2,0,1,1.0013547198921082,1,0,1,1.0912248274617382,2018,9,30,1,0,0,0,3.1219856413521447,0,0
18588,2,0,2,1.0,1,0,1,1.03087179388849,2018,4,3,2,0,0,0,3.1701538797227005,0,0
18589,2,0,0,1.0021480308461783,1,0,1,1.0994997207131378,2018,9,8,1,0,0,0,2.892507608519078,0,0
18592,2,0,0,1.0027112750502023,1,0,1,1.074439088921014,2018,3,15,2,0,0,0,2.932476527612365,0,0
18598,2,0,0,1.0021480308461783,1,0,1,1.088610275656949,2018,10,27,2,0,0,0,2.8970423026498797,2,0
18602,2,0,0,1.0021480308461783,0,0,1,1.0907719433435277,2018,9,22,2,0,0,0,3.2632719178118315,0,0
18607,2,0,0,1.0013547198921082,2,0,1,1.0905077326652577,2018,6,15,1,0,0,0,3.2747221706220526,1,0
18616,2,0,1,0.0,1,0,1,0.0,2018,3,21,2,0,0,0,3.1701538797227005,0,0
18624,2,0,0,1.0027112750502023,0,0,1,1.0867287434183963,2018,10,18,2,0,0,0,3.040825710962972,2,0
18629,2,0,2,1.0,0,0,1,1.0686356465424482,2018,3,12,2,0,0,0,2.8663283766131005,0,0
18634,2,0,2,1.0021480308461783,0,0,1,1.0884610784728228,2018,10,29,2,0,0,0,2.965617115714368,0,0
18636,2,0,1,1.0031483791904372,1,0,1,1.095800886132435,2018,10,4,1,0,0,0,3.332477170199589,0,0
18639,2,0,2,1.0021480308461783,1,0,1,1.0917902318852155,2018,5,13,1,0,0,0,2.794682392671241,0,0
18641,2,0,0,1.0021480308461783,1,0,1,1.0819917086956026,2018,10,20,1,0,0,0,3.139905418176317,0,0
18642,2,0,2,1.0013547198921082,1,0,1,1.0755866523524773,2018,5,21,2,0,0,0,3.3116799206270158,0,0
18643,2,0,1,1.0027112750502023,1,0,1,1.0218971486541166,2018,10,17,2,0,0,0,3.556558820077845,1,0
18657,2,0,1,0.0,1,0,1,1.0906403420451125,2018,10,16,1,0,0,0,3.238531840464366,0,0
18663,2,0,1,1.0,2,0,1,1.0932704292898785,2018,7,30,1,0,0,0,3.2747221706220526,1,0
18666,2,0,1,1.0,0,0,1,1.091288569165527,2018,10,1,2,0,0,0,3.12526676583933,0,0
18669,2,0,0,1.0021480308461783,1,0,1,1.0934398555453038,2018,11,3,1,0,0,0,3.0714786556407327,0,0
18673,2,0,0,1.0013547198921082,1,0,1,1.094155508072848,2018,9,15,1,0,0,0,3.309750919646873,0,0
18679,2,0,0,1.0013547198921082,0,0,1,1.043221252497575,2018,8,23,2,0,0,0,3.370136004911456,0,0
18688,2,0,0,1.0021480308461783,1,0,1,1.0924571329257695,2018,9,29,2,0,0,0,3.2101928948881877,2,0
18692,2,0,2,1.003505660718403,0,0,1,1.0442737824274138,2018,2,5,2,0,0,0,2.819546553213959,0,0
18737,2,0,0,1.0013547198921082,1,0,1,1.0605299667439911,2018,7,1,2,0,0,0,3.295174751437671,0,0
18743,2,0,1,1.0021480308461783,0,0,1,1.0652107597484857,2018,12,26,2,0,0,0,3.066288867480448,0,0
18774,2,0,1,1.0021480308461783,1,0,1,1.0831514585815036,2018,10,6,2,0,0,0,3.3014453311770846,2,0
18817,2,0,0,1.0,1,0,1,1.0754273639847725,2018,4,6,1,0,0,0,2.942830956382712,0,0
18830,2,0,0,1.0,0,0,1,1.0640004471246003,2018,10,11,2,0,0,0,3.2237097954706257,0,0
18832,2,0,1,0.0,0,0,1,1.0766619143791505,2018,7,10,2,0,0,0,3.1895916626878598,0,0
18833,2,0,0,1.0013547198921082,1,0,1,1.094155508072848,2018,9,15,1,0,0,0,3.309750919646873,0,0
18838,2,0,1,1.0013547198921082,1,0,1,1.09889419552933,2018,9,26,1,0,0,0,2.942830956382712,0,0
18839,2,0,1,0.0,1,0,1,1.0906403420451125,2018,10,16,1,0,0,0,3.238531840464366,0,0
18840,2,0,1,1.0021480308461783,1,0,1,1.0901036972869087,2018,9,26,1,0,0,0,3.1219856413521447,0,0
18844,2,0,0,1.0013547198921082,1,0,1,1.0747749148008572,2018,11,18,2,0,0,0,3.080070288241023,2,0
18864,2,0,0,1.0021480308461783,1,0,1,1.0873789746278193,2018,6,7,1,0,0,0,3.3766483753851806,0,0
18871,2,0,2,1.0027112750502023,0,0,1,1.0718824758295054,2018,5,14,2,0,0,0,3.235952656112176,0,0
18872,2,0,1,1.0,1,0,1,1.0917283126207735,2018,6,4,1,0,0,0,2.815074617565861,0,0
18874,2,0,2,1.0031483791904372,0,0,1,1.063683817871346,2018,5,7,2,0,0,0,3.235952656112176,0,0
18882,2,0,2,1.0,1,0,1,1.0732087004108508,2018,3,26,1,0,0,0,3.1622776601683795,0,0
18883,2,0,0,1.0013547198921082,0,0,1,1.063361137080406,2018,2,26,2,0,0,0,2.8663283766131005,0,0
18885,2,0,2,1.0021480308461783,1,0,1,1.0905077326652577,2018,10,16,2,0,0,0,3.168190327291333,0,0
18891,2,0,1,1.0,2,0,1,1.0932704292898785,2018,7,30,1,0,0,0,3.2747221706220526,1,0
18900,2,0,0,1.0013547198921082,1,0,1,1.0855282906447077,2018,10,20,2,0,0,0,3.1326117442603185,1,0
18905,2,0,1,1.0,1,0,1,1.094155508072848,2018,11,19,2,0,0,0,2.974681280784813,0,0
18916,2,0,2,1.0031483791904372,0,0,1,1.0630321669729896,2018,11,20,2,0,0,0,2.940867104133721,1,0
18925,2,0,0,1.0013547198921082,2,0,1,1.0956530803158373,2018,9,13,1,0,0,0,3.2747221706220526,1,0
18926,2,0,0,1.0,1,0,1,1.0754273639847725,2018,4,6,1,0,0,0,2.942830956382712,0,0
18944,2,0,0,1.0021480308461783,1,0,1,1.0873789746278193,2018,6,7,1,0,0,0,3.3766483753851806,0,0
18945,2,0,0,1.0013547198921082,2,0,1,1.097123035186632,2018,10,14,1,0,0,0,3.2747221706220526,1,0
18955,2,0,0,1.0,1,0,1,1.0765123874016669,2018,12,7,2,0,0,0,3.080070288241023,1,0
18956,2,0,2,0.0,2,0,1,1.097527539836968,2018,10,23,1,0,0,0,3.2747221706220526,1,0
18962,2,0,1,1.0,1,0,1,1.0712808495610828,2018,6,20,2,0,0,0,3.3563358016311704,0,0
18968,2,0,1,1.0013547198921082,2,0,1,1.093718608471253,2018,5,13,1,0,0,0,3.1701538797227005,0,0
18976,2,0,0,1.0021480308461783,1,0,1,1.0788919786704845,2018,6,2,2,0,0,0,3.3563358016311704,0,0
18977,2,0,0,1.0021480308461783,1,0,1,1.0528465026159506,2018,5,10,2,0,0,0,3.4459167266545947,0,0
18978,2,0,1,1.0021480308461783,1,0,1,1.0903740995151805,2018,9,29,2,0,0,0,3.164646704901421,0,0
18983,2,0,0,1.0,1,0,1,1.0754273639847725,2018,4,6,1,0,0,0,2.942830956382712,0,0
18984,2,0,0,1.0013547198921082,1,0,1,1.0872186994362991,2018,5,20,1,0,0,0,3.1622776601683795,0,0
18986,2,0,1,1.0,1,0,1,1.0751042573313685,2018,6,11,2,0,0,0,3.3563358016311704,0,0
18988,2,0,0,1.0021480308461783,1,0,1,1.085078453527264,2018,11,24,2,0,0,0,2.834594110386929,0,0
